0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.0068126,-0.00034637918,-0.37940174,0.39602742,-0.51790565,-1.3053261,-1.3697715,0.043351736,-1.7269452,1.3964161,-1.8500525,0.4666014,0.7131287,-0.3206978,-1.2701676,-0.94400066,0.5771011,-0.8725948,-0.061249953,-0.5392484,0.93568295,2.0840585,1.049075,-0.36301014,-1.5341307,0.74460495,-0.41475564,0.9776658,-0.538726,0.25486192,1.0155076,0.45110855,-1.7527232,-0.5398366,-0.7083945,-1.9154949,0.31169882,1.1617224,-0.30722544,-0.4755052,-0.9947957,-0.77477235,0.46958023,-0.8453185,-0.58195543,-0.32876584,-0.17268008,0.44760966,-1.6203549,-1.2394236
0.6366932,1.3654556,-0.2907253,0.42329705,0.4539613,0.45998207,0.62951326,0.69640213,0.8606207,0.50254726,-0.03415905,-0.19607252,0.5249203,-0.034800965,-0.23199661,-0.48465303,1.6453614,0.38879436,2.4896822,-0.21533893,-0.6262187,-0.020959541,-0.8898425,-0.75235564,-0.5760058,-0.09629298,-1.41019,-0.49252385,-0.60910374,1.4622092,-0.7884409,0.46386096,-0.77009374,-1.7567301,0.042086903,-0.9934743,-0.268189,-0.09606975,0.4290228,-0.9777474,2.2625322,-0.3402627,0.1669092,-0.057523403,0.10481511,0.483908,-0.9428092,-1.332768,-0.6886209,1.0177836
0.13418837,0.73258823,-2.8986433,0.9021815,-0.589081,-0.99262416,0.43012354,-1.9781824,0.5503037,-0.5956004,1.7088385,-0.87612915,1.0437001,-1.472486,-0.36205894,-1.0416157,0.89042866,1.0264367,-0.91809994,0.1430754,-0.2648794,-0.9383882,-0.34304482,-2.145394,0.16987585,2.3893938,1.6625488,0.58392966,-0.83211213,-1.6846323,-0.25999162,-0.8904633,1.6328527,0.2044809,1.250662,-0.8373571,0.071894765,-0.37175718,1.1208107,1.5556604,-1.3865166,0.4544213,-1.0071621,0.5489286,0.7241719,-0.4203372,-2.1624572,0.63460743,-0.5583287,1.1756485
0.708868,-0.6907359,0.100177966,-0.428575,-1.7118459,0.29335687,2.132484,0.43239045,-1.4848505,0.9304859,-1.4177616,-0.44469953,0.86509186,0.46691903,1.345636,-0.7184209,-0.6599453,1.5124395,1.7027984,0.46492663,-0.44229442,-2.5252492,0.079285085,-0.79898703,0.15930271,-3.4260027,0.5608315,-0.235402,0.65057665,0.6841027,1.0330148,-1.0559298,1.0876135,0.6342678,-0.38461033,-1.3770784,0.8624783,-0.27634493,1.1394398,0.24302976,-0.86895037,-0.45224127,1.0290275,-0.5316607,0.48430535,0.08936525,-0.1080821,-1.5890336,-0.09600346,-1.1656662
-0.97536516,-0.014839048,0.6114948,-0.52619654,1.189087,0.22506467,-1.1941029,0.7386531,-0.9130807,-0.012540998,-0.9739261,1.030275,-0.19372694,0.94367874,-0.10892078,2.0765128,-0.31643552,-0.92625374,-0.14936984,-0.20537587,0.07050806,-1.4938717,-0.8194635,1.1818672,0.83842784,-0.46255875,-0.5464127,-2.2503,0.55813247,-0.15882225,0.157026,0.23043032,-0.47831777,-0.7441708,-1.5702226,-1.0685692,-0.76889414,0.77854556,0.09324189,0.72316676,-0.7136627,-1.3553175,-0.12582238,0.46265933,0.08906458,-0.13951983,-1.329861,0.84958196,-0.5723102,-0.59579086
-0.45587885,-0.6714741,-1.881472,-0.1584371,-0.94310874,2.9422038,0.15532792,-1.2511749,1.7553918,0.45674977,0.5128094,0.33197758,0.269805,-1.0450842,-0.81995076,-1.8374251,-0.030442184,1.3376045,0.13167931,0.2717468,-1.8461828,0.09101562,-0.09553048,-0.11429521,-0.6056289,-0.8204347,-0.6954258,0.48899367,0.3195052,0.23745485,-0.35404068,-0.43513554,1.645242,0.2931315,-1.1470239,-1.8310639,0.27579337,0.94833744,0.2954856,0.7002554,-1.1064059,-2.244806,0.28946117,-0.793852,-0.19325052,1.1613544,1.4199697,0.96587926,-0.54536474,-1.1543708
0.7982807,0.9416235,0.5240374,0.5993182,-0.44517857,-1.0647773,0.94983953,1.0485551,0.26696172,-0.53351474,0.643339,0.5501415,-0.70014393,-1.3775688,0.4546597,0.19365719,0.122692876,1.1151582,2.600648,-0.34750247,-1.0290511,1.627397,0.86674285,-0.6766207,0.2252695,1.2666059,0.55978066,-0.3871054,-0.38571706,1.5258739,1.07789,-0.5787806,0.18601528,-0.42552435,2.0571828,-1.1792058,0.0016217723,-0.69155735,1.333668,-1.2054484,-0.4968075,-0.73473746,-0.7064158,1.1393119,0.5267893,0.87224084,0.7794662,0.6729513,-0.44451413,0.5514869
-0.37057886,-1.9374579,-1.4750156,-0.010942961,-0.41877124,-0.8485512,-0.7144564,1.8060607,-1.7925156,1.412122,-0.73721725,-0.5892053,0.51774853,-0.076855265,-1.4591327,-0.21019691,-0.17796881,0.27837974,-1.0767728,-0.70769495,0.51199126,0.4762156,1.8991972,0.14056467,2.1590834,1.9789891,-0.2688583,0.95103794,0.33272463,0.6335903,1.3787676,-0.1690153,0.63936585,0.08467316,1.0170559,1.3336543,-0.06768455,-0.6013594,-0.7708179,0.14832406,-0.6447713,-0.6160956,0.32984388,-0.9635479,0.9881494,0.5742178,-0.02660326,0.7460354,1.5833985,-0.554361
-0.34816748,-0.7940446,1.4286788,-0.7075504,-0.020904537,1.6025996,-0.56741345,0.8304425,-0.55478895,1.8097993,-0.68616235,0.24555135,-0.6466949,-0.63227725,0.09832808,-0.6538304,-0.12816672,-0.4135019,0.36790654,0.35249332,-1.6239495,0.9957541,-1.7595857,1.0471786,-0.34304065,-1.2262931,-1.568598,0.9072185,-0.5772144,-0.02580005,0.6817857,-1.3655396,-0.46036053,0.013919763,1.1227463,-1.2077107,-0.15759453,-0.28630605,-0.6127515,-1.0017544,-0.6749186,1.020621,-0.3699564,0.36156473,0.798694,-1.629613,-1.6278707,0.4119067,2.504314,1.1333821
-0.2991322,-0.17145793,-1.1367991,-0.9189708,0.45995837,0.54704505,-0.20807424,0.41810387,-0.23357299,-0.95304215,-0.23701082,0.36318946,-0.5580091,0.035426553,0.19552617,0.7566357,0.14119361,-1.0433277,-0.24194895,1.4377517,-0.537002,-0.0052029737,-0.019002786,0.72612715,0.874222,0.61681384,1.8604583,-1.5821228,-0.17360446,0.9874171,2.39858,0.07830132,2.226701,-0.3704313,-0.5232716,-0.13911603,1.5713758,0.84413546,-1.0208868,1.2086006,-0.35752317,-0.7052063,0.16425478,-0.58950543,-0.26683506,0.19721729,-2.598626,1.1543462,0.20543972,-2.1837916
-0.508591,-0.934604,1.2506528,1.5721712,1.1211559,-1.5436271,-0.049203258,0.94616157,4.0904136,-0.51320946,0.778614,-1.4512413,0.4370103,-0.15158412,0.13552952,-1.3598932,-2.1201966,-0.51940364,-0.9228219,-0.44161153,-0.09572863,-2.8322499,1.198744,-1.1136645,-0.61174536,0.5862472,-0.26846305,1.4929745,0.4094353,-0.8702247,-1.6853714,1.1666204,-0.017622972,0.39352006,0.4138953,0.20870584,-1.2023649,-1.0115963,-0.0002078909,1.6460913,-0.013302935,0.72246206,0.86029613,-0.14554042,2.5247097,-0.55692965,-0.20515773,0.14044613,-0.35631564,1.7216927
-0.6871914,-1.175234,-0.22687943,1.1494886,0.35898924,0.6974306,0.68384564,-1.8273662,0.6915324,-0.17002286,-1.9080509,-0.23390023,-1.3317336,-0.55092764,-1.4562162,-0.32596308,0.3175358,0.012548218,0.15245081,2.147314,-2.7025132,1.0680013,0.83256346,-0.14085008,1.5418103,1.1743687,-2.6845586,0.89670813,-0.04532631,0.49046314,-0.10920837,-1.0698731,-1.0311614,0.6994148,-1.7650456,0.64629793,1.6842043,-1.366228,-2.6089156,-2.2707872,0.68385553,0.12302898,-0.24213496,-0.39195657,0.9794554,1.1510677,-0.72259057,1.1672639,-0.66228914,-0.40969205
-0.5805813,0.2506583,-1.6053486,-1.2297429,-0.041595858,1.0913855,1.4799768,1.0174665,0.5897466,1.1848329,0.030081164,-0.02867653,-0.13763209,-1.4061756,-1.0208731,-0.45015085,0.07884032,-0.97670835,1.2485734,0.94344604,-0.4839876,0.4464555,0.006916751,1.5200951,-1.6817064,1.6408056,-0.33256358,0.4274499,-0.43673962,-0.16696654,-0.98153484,-0.031028567,-0.78206074,0.73321396,1.8752207,-0.55528903,-0.21604498,0.7952599,1.2781887,0.73805344,0.5992009,2.709087,-1.615342,1.4292798,0.6440361,0.3520129,-1.8653361,0.17654897,1.2371637,-0.26719698
-0.9130727,-0.7729875,0.70427907,-0.9568947,0.27459085,-1.8936244,-0.9556631,-0.054594893,1.9865079,-0.5357181,1.4168872,-0.57820547,-0.25707716,0.51010084,-0.1671987,0.66725844,-0.3010826,0.014374137,-0.57393664,-1.6691662,1.908176,-2.2906601,-0.90611464,0.2557058,-0.84540915,0.5552748,-0.8942669,-0.8722503,0.30717358,1.055108,0.7848401,1.1631716,-0.6264387,2.0764074,2.9904387,-0.7572449,0.033487853,-1.3970331,-0.6195484,-0.7337345,-0.21393946,-0.49982673,-1.8859477,-0.6182025,-0.57659733,-0.5093196,0.8950814,0.081144854,0.93859136,0.27129284
-0.1326842,1.9923664,0.5377051,-0.2039562,-0.50870407,-0.7263563,-0.292277,-0.8878892,0.14765728,-0.7650324,-1.3554724,0.6308985,-0.563374,0.20342997,0.2159374,2.260512,0.42294076,-0.03699628,-1.4982768,-1.4425131,-0.4269494,-1.6071032,-1.2941084,0.5891199,2.1647704,0.9967484,-0.8674275,-0.085224636,0.36014548,-0.47809288,-0.3419267,0.6476898,-0.9898267,-1.2336015,1.4844841,0.7441625,0.815973,1.3067594,-1.4170781,-0.4919576,0.3041302,1.1435449,1.5059731,1.4824545,0.1129381,0.3283245,-1.4487659,-0.2881349,-0.84011936,1.5670462
-0.15853707,0.11979058,1.587238,0.13134268,-1.0960344,-0.77275056,-0.18316981,-0.5584975,0.52647763,-0.7220155,0.3042136,0.37656692,1.1423222,-0.8923631,-0.48007587,0.2878357,0.13337691,-1.2744724,0.32470495,0.44844234,0.36111185,-1.2393785,0.0464723,-0.38587546,-2.4197927,-0.961201,1.4652034,-0.35641772,-0.52539486,-2.4613721,0.26746663,1.3555223,1.010858,-0.8682837,0.5851066,0.019994352,-0.7034065,0.17660093,-0.25085202,0.20703124,1.1126378,-1.6842178,0.88033986,0.542428,-0.027961418,-1.0744683,0.40576178,0.44761804,0.6963651,0.31686467
-2.1468148,1.7137535,0.06869456,0.49278122,-1.7515262,-0.40592098,0.64171916,1.3861624,-1.0774778,-0.44554603,-0.9284501,-0.10783203,0.64936495,0.5548337,-0.07853592,-1.9872212,1.3035231,-0.8642979,0.64993787,-0.2411985,2.317412,0.6842845,0.89994013,-0.9281487,0.819106,-0.71347535,-1.030764,-0.15937336,1.2193904,0.6557556,-0.027833138,-0.31125197,0.9024099,-0.6767124,0.18437989,0.09860601,1.1406085,-0.1387531,-0.58614373,0.042006854,-1.3918443,-2.3950274,1.5073687,0.055956658,-0.96289927,1.6539351,-0.9059211,-0.29394296,-1.5369316,-0.5782984
-0.20363925,1.0167274,-0.77722317,-1.2250384,-1.451386,0.49132988,-0.39886814,0.111601524,0.10014092,-0.007264853,-0.35786185,0.104294844,-0.6202456,0.24071315,0.50003195,0.27375233,-0.89045,-1.3836211,-1.769948,-2.1901772,-1.3077711,0.6657865,-0.11810175,-0.10012754,1.9348631,-0.4977282,0.4727616,-1.8148644,-0.23020685,-0.38699907,-1.5646819,2.3844063,-1.0827006,1.2689266,1.355058,-0.74993145,2.1663592,1.4918593,-0.0076294797,-0.124568775,1.1738333,-0.94420195,-0.38383436,-1.5027907,-1.0095799,1.5572412,0.36904985,-1.0211866,0.87165433,2.4905334
-0.8804058,0.6770666,1.4590704,1.0046017,0.33809623,-0.77081907,0.77260417,-1.0647142,0.8127836,-0.09806285,1.1033523,-0.036678527,1.5917027,-1.7816038,-0.30767772,-1.596361,1.3573924,0.6350746,-1.1399244,0.06767701,1.1965526,-1.3526268,1.7027421,0.82526255,-2.1366804,0.45632356,0.13569857,-0.8704933,1.0180975,-0.6736178,-0.084397845,-0.4047205,2.3161879,-1.0014577,-1.3477448,-0.38790315,-0.5553869,2.1958456,-0.22462937,-1.0808784,1.512958,0.76295465,0.4610373,0.77448386,0.61824,-1.2009275,0.7995176,-0.40628088,-0.43625665,0.5923522
-2.2288854,2.6763358,2.155882,0.7994647,-2.3855004,0.72587705,0.25291127,0.19261107,-1.0662432,-0.027800594,-0.24355492,0.12374664,0.3736632,0.880099,-0.07172834,0.940434,2.0728853,-0.65112936,1.2000028,0.045875993,0.53822535,1.0327107,0.014938758,1.4308101,-0.48343518,1.1413589,0.5038904,-0.5523716,1.80811,-0.41146627,-0.6232769,-2.0304322,0.5356192,1.216637,-0.19151975,0.4093103,-1.7346047,0.24153447,-0.17386961,-0.3144752,-0.3400873,0.9410656,1.9814993,0.9751107,-1.0541975,-0.27225566,0.29403478,-1.0440264,0.15969706,-0.6118675
-0.40622008,0.62828463,0.5749609,-0.42840335,-0.47798467,-0.2235698,-0.60953796,-2.0046635,-2.36755,1.4136544,0.09191884,-0.47616985,0.7215137,1.670813,-0.41526312,-1.6035432,-1.6448598,-0.24701178,0.3461954,0.05849916,-1.3252289,1.3317958,-0.7033052,-0.3365205,0.37820253,0.6552443,1.9010704,0.68660885,-0.3206955,0.7508876,-2.6709204,-1.8016952,0.22898622,0.3162108,0.0067808107,0.09838687,-0.36638334,-1.1255819,-1.1152486,0.00997136,-0.6504348,-0.7721022,2.2352583,0.03464159,-0.094867036,-1.4478669,0.22730918,0.30074987,2.0960362,1.5069728
-1.6850766,-0.7458639,0.77462846,0.008830747,-0.07830589,0.69891196,-0.2356183,0.41108304,0.3343277,-0.799756,-0.82261276,-0.13797605,1.7486914,1.3311034,2.4046779,0.7230343,-0.026790632,-1.4453828,0.05997148,-1.3885981,1.3660891,1.1046922,1.3251194,-1.4167855,1.0811107,-1.2009953,-0.65510654,-0.11650757,-1.2741808,-0.8049467,1.7293435,0.84435123,1.2835854,-0.5781609,-0.9875236,-1.0043784,1.2263352,0.90375,-0.97993565,-0.15694492,0.3983424,-0.047020745,0.1332206,0.11402999,0.3788897,-1.0379236,1.87078,-0.87156415,-1.2674327,1.0670367
0.24428445,-0.09557629,-0.7964056,-0.7894427,-0.010771697,-0.721217,0.86862475,-0.31413507,0.837,-0.1948478,-1.1087537,-0.8716569,-2.1699793,0.25793597,0.87248516,-1.760818,0.41289026,1.1569582,1.6081861,1.2341958,-0.45181867,1.033719,-0.7675989,-0.8906881,0.06503856,-0.94550735,0.33315933,0.5004638,-2.0452437,-1.7901623,0.27607137,-0.052704547,0.77389216,1.5447651,2.0529027,0.42505273,0.3869784,0.8449519,-0.7895623,-1.3209388,0.21734774,-0.681315,0.026660295,2.1280036,-1.242572,2.2526946,-0.82456285,0.6596159,-0.1465561,1.102841
-0.43926764,1.3010832,-1.0824518,0.5180795,-1.5301719,-0.09146231,0.6889084,0.5063377,-0.9660142,0.8204867,-0.9602585,-0.5554267,1.345328,-0.62775874,-0.6430352,-0.3557033,-2.3063114,-0.2932063,-0.8745547,1.0838958,-1.145963,1.1387718,-0.37847954,1.3671229,-0.5221207,1.0812131,-2.1740513,-1.1975428,-1.0957829,-1.078039,-1.0489942,-1.0474861,-0.0626667,0.39293218,0.41540918,-0.6524795,0.1048387,-1.9078609,0.17483076,-0.4387272,-0.48124784,1.4104396,-0.42800638,1.4344546,-1.2254864,0.82682306,-0.8084864,1.1472249,1.5229243,-1.0104493
-2.2186828,1.8306113,-0.39398855,-0.70625937,1.0489938,0.46292335,0.6580604,-0.13724884,-0.79613185,0.44680548,1.1549383,2.9600718,0.49198875,0.96379733,-0.30003873,1.3499568,0.6682624,-0.10944631,0.59786975,-0.33281446,0.037485424,-0.24265736,0.64778286,0.09606943,0.42389113,1.7290362,1.6743928,0.36449057,-1.9355022,0.20124175,0.9084964,1.789177,1.2594557,0.37901008,-0.8179288,0.038263027,0.31884295,1.1984797,0.13887997,-2.4323635,0.31896785,-0.05098225,1.2034043,-1.1231285,1.0039457,-1.1974231,1.8392769,0.4576328,0.12849364,1.0632697
2.6859698,0.6961106,-1.1391293,1.6619792,-0.3310654,-0.8240186,-0.09116947,0.075033,-1.2059191,0.18001285,-0.49632105,0.11161907,0.099226624,-0.38583654,0.51970655,0.3220919,0.39555994,-0.6602646,0.82561415,0.9959583,0.16819243,-1.4446648,-0.867727,0.45463082,0.46785474,0.033006605,-1.07449,0.47010708,0.75359917,-0.9845266,1.1191857,1.0682145,0.21759109,0.4169444,0.5103949,0.50401783,1.4981866,1.3165197,0.7475366,-0.6574829,1.1848238,1.2290189,-1.2241191,0.19895214,-0.19447605,0.44240046,-0.7143923,-0.8736675,0.006916911,-0.8386886
0.91201764,1.3376497,1.3716305,-0.8638502,-0.18365845,1.591626,0.62247443,0.7834588,-0.6174305,-0.3968707,-1.0360248,-0.13570902,0.6766278,0.12813812,-0.44867295,0.12758526,0.44469008,1.159472,-1.147363,-0.81157476,-0.2194857,-0.45850593,1.7010528,0.011145103,2.1934524,-0.08577989,0.30609795,-0.44457307,0.28260761,-1.1821779,-2.6827695,-0.80964065,-0.7757475,0.6281508,0.62416947,1.8977175,0.66518974,-0.9044094,1.2927314,-1.352494,1.4313744,-1.8062577,-0.1762851,1.4100795,-1.376566,1.5574541,-0.53749037,1.2520508,1.5152807,1.5944725
-0.09784253,-0.8715242,-0.7599647,0.5005843,0.53440166,-0.70943606,-0.4670758,1.540706,1.263298,1.6531684,-0.50099945,-0.49528003,0.3809962,0.68975955,1.1881374,-0.37289917,-0.8845474,0.13893303,-0.4786896,-0.29743403,0.6019087,-0.29781833,2.9089909,-0.9425649,1.2058942,-0.19133268,0.8711413,0.6864887,0.020496907,-1.0621544,0.64162457,1.5330433,2.0979042,1.1340293,-0.17892121,1.1241157,0.24414055,-0.0706067,-0.2827497,0.41066605,1.5334588,-0.94073045,-0.87141794,-0.4129369,-1.17448,-1.171261,1.3879722,-0.24732746,-0.1665344,-0.15053864
0.055079117,1.8128221,1.4030373,1.0405898,0.25871268,0.24627611,1.180507,0.37232187,-0.89360684,1.0578184,0.61257625,-0.598586,1.2836857,-1.4163945,0.010246178,1.4528611,1.3004105,-0.5864276,0.8926814,0.5631985,0.49363178,-1.0352821,-0.17790118,-0.43838504,1.5419214,-0.7857407,-0.61102885,0.29015285,0.61890477,-1.1228709,-0.33079243,-0.0131231,-0.26591435,-0.6949033,-1.2172093,1.1455024,-1.3254855,-0.9402024,1.843279,-1.046213,0.27258217,-1.1961186,0.38481578,1.5257237,-0.021382853,0.9843235,0.6870473,-1.5101802,0.33068344,-0.30005315
0.27427125,1.1592705,0.55119705,0.2679508,0.34954628,1.3740306,-1.1473205,-0.48610663,-0.16884083,1.0408229,-1.0157771,0.37121275,-0.6125643,-2.1976125,0.25633508,-0.30707222,1.056898,0.82767683,-0.8337055,0.8423624,0.4076879,-0.9162377,-0.36610276,-1.2973155,0.4123124,0.26742572,1.7764543,-0.56252843,-1.1111621,-0.0668303,-1.4868962,0.075965196,-0.786123,-0.9403194,0.6820156,0.0664838,1.1200032,0.373903,0.22763292,0.6528306,1.7494786,0.005580344,-0.061635163,0.86201453,1.1998506,0.64433324,1.9001923,-0.18114477,-0.73005086,0.49207795
1.447199,-1.1406347,0.7008356,-0.35500348,-1.3728938,-0.28563046,0.577138,0.34154013,-0.84625214,0.9096815,-2.0356545,-0.02752658,0.81035703,0.091519915,-0.56309015,-0.3062296,0.17900756,0.11538421,-0.21281596,1.2315346,1.020598,-1.6637572,-1.9439096,0.029417502,1.5610454,-2.1603,1.0635166,0.8528289,0.7426022,0.55558217,0.37833524,1.0741848,1.2575568,1.9535314,0.3693446,-1.9896388,-0.91551995,1.7757281,1.4984651,-0.8277091,-1.636434,1.4815016,0.76614153,-0.5263573,0.031736728,-0.67533815,-0.2360917,-0.72265524,-1.6409761,-1.1223658
0.04484842,0.36260986,0.51330316,0.08953383,-0.11572946,0.2899602,-1.8190323,-0.11288099,-0.5403268,0.23964807,1.5667671,0.1809824,0.17577335,-0.11860145,1.1443176,0.8296803,-1.1125944,0.08533526,-0.422118,-0.13800406,0.07429943,-1.0681108,-0.39344683,0.4066618,0.32400525,-0.48959208,1.7039587,0.42235404,0.3875816,-0.3664039,1.2784206,-0.53263915,1.581342,-0.26201525,0.6829084,0.8608625,-1.2050835,1.4979316,-0.25327632,-0.15341727,-1.552254,-2.0808454,1.1975166,-0.70060974,-0.56307185,0.46930778,0.69538146,0.93008506,1.6286794,0.27296907
